1988	6	-140.48	12.13	-63.98	18.20
1988	7	-134.90	12.42	-63.98	18.21
1988	8	-132.86	12.67	-64.80	18.60
1988	9	-126.01	15.06	-69.32	18.96
1988	10	-128.74	15.29	-70.00	18.81
1988	11	-122.77	15.25	-71.27	18.99
1988	12	-135.30	14.77	-72.34	19.20
1989	1	-124.67	14.17	-68.20	19.18
1989	2	-127.99	14.12	-60.78	19.31
1989	3	-128.57	14.10	-58.12	18.82
1989	4	-133.71	13.84	-58.87	18.32
1989	5	-139.65	14.50	-63.80	18.34
1989	6	-142.53	14.47	-64.07	18.47
1989	7	-142.07	13.96	-61.49	18.20
1989	8	-154.81	14.27	-61.53	18.40
1989	9	-158.53	15.06	-62.13	18.61
1989	10	-153.44	14.24	-67.97	18.65
1989	11	-152.00	15.05	-66.32	19.07
1989	12	-162.30	13.76	-67.58	19.05
1990	1	-143.77	13.64	-63.95	18.14
1990	2	-138.32	13.16	-67.57	17.79
1990	3	-143.00	12.87	-66.13	17.97
1990	4	-140.79	13.29	-64.48	18.63
1990	5	-145.39	14.19	-66.36	18.80
1990	6	-157.98	14.19	-65.51	18.73
1990	7	-154.82	13.24	-65.16	18.61
1990	8	-147.78	13.31	-64.16	19.30
1990	9	-151.15	14.58	-65.94	19.24
1990	10	-141.32	14.81	-69.03	19.21
1990	11	-130.72	14.57	-68.48	19.09
1990	12	-118.92	14.86	-71.59	19.00
1991	1	-108.29	13.51	-67.05	17.87
1991	2	-105.08	13.84	-70.60	17.27
1991	3	-97.91	14.04	-73.82	17.19
1991	4	-95.38	14.79	-72.33	17.04
1991	5	-97.06	14.97	-69.27	16.89
1991	6	-102.47	14.97	-67.92	17.03
1991	7	-94.87	14.30	-72.58	16.47
1991	8	-94.61	14.36	-73.43	16.59
1991	9	-111.08	17.05	-73.28	16.74
1991	10	-99.05	17.59	-72.64	16.35
1991	11	-122.43	17.80	-67.25	16.05
1991	12	-126.13	17.00	-63.97	15.51
1992	1	-132.10	15.34	-59.46	15.09
1992	2	-135.24	15.00	-55.68	14.78
1992	3	-119.51	14.49	-57.66	14.93
1992	4	-113.09	14.73	-55.02	14.80
1992	5	-124.28	13.78	-54.37	15.05
1992	6	-116.36	13.61	-52.74	14.98
1992	7	-105.02	13.15	-53.04	14.80
1992	8	-107.35	13.19	-47.88	15.30
1992	9	-104.35	13.94	-48.29	15.26
1992	10	-101.02	12.06	-48.24	15.11
1992	11	-102.85	11.87	-46.90	14.93
1992	12	-106.36	12.07	-48.45	14.87
1993	1	-98.94	11.82	-49.41	14.37
1993	2	-105.53	12.00	-51.10	13.83
1993	3	-101.47	11.81	-51.93	13.63
1993	4	-101.26	11.84	-50.13	13.33
1993	5	-100.24	11.66	-51.64	13.27
1993	6	-107.50	10.92	-52.55	13.55
1993	7	-109.27	10.81	-50.98	13.62
1993	8	-117.96	11.83	-48.75	13.53
1993	9	-117.83	11.89	-48.90	13.47
1993	10	-118.97	11.62	-49.61	13.60
1993	11	-112.43	11.78	-51.54	13.39
1993	12	-109.02	11.91	-56.32	13.33
1994	1	-104.07	11.22	-49.84	13.00
1994	2	-102.67	11.24	-52.28	13.04
1994	3	-102.09	11.32	-50.43	13.15
1994	4	-105.20	11.50	-50.76	13.26
1994	5	-108.00	11.65	-50.05	13.20
1994	6	-109.96	12.21	-51.25	12.99
1994	7	-106.64	12.45	-48.65	12.87
1994	8	-109.81	13.15	-45.38	12.91
1994	9	-98.18	13.93	-43.82	13.04
1994	10	-98.65	13.15	-44.36	13.26
1994	11	-96.94	12.38	-45.43	13.48
1994	12	-100.81	12.19	-46.10	13.49
1995	1	-102.22	10.67	-42.29	12.42
1995	2	-106.40	10.12	-43.94	12.18
1995	3	-105.97	9.95	-47.53	12.06
1995	4	-107.58	9.53	-45.87	12.36
1995	5	-109.41	9.54	-45.15	12.81
1995	6	-116.81	9.45	-46.21	13.29
1995	7	-117.49	9.19	-45.56	13.49
1995	8	-127.28	9.13	-44.01	13.94
1995	9	-127.25	9.63	-45.95	14.19
1995	10	-126.36	9.98	-47.05	14.47
1995	11	-123.10	10.13	-47.30	14.48
1995	12	-118.91	10.07	-49.27	14.41
1996	1	-107.40	9.59	-43.70	13.81
1996	2	-100.32	9.07	-44.64	13.80
1996	3	-91.80	9.38	-43.67	13.79
1996	4	-88.20	9.85	-40.16	13.74
1996	5	-88.30	9.77	-41.64	13.46
1996	6	-84.43	9.20	-42.72	13.28
1996	7	-83.11	8.54	-40.56	13.20
1996	8	-90.42	9.00	-39.88	13.48
1996	9	-84.46	9.07	-39.19	13.56
1996	10	-82.53	8.99	-39.41	13.50
1996	11	-91.64	8.82	-40.68	13.81
1996	12	-98.24	9.44	-40.91	14.11
1997	1	-90.28	9.13	-37.94	13.18
1997	2	-95.33	9.23	-38.51	13.29
1997	3	-89.13	9.16	-39.82	13.10
1997	4	-94.66	9.02	-39.26	13.29
1997	5	-99.21	9.08	-40.80	13.69
1997	6	-98.51	8.58	-41.62	13.44
1997	7	-93.91	8.08	-38.60	13.39
1997	8	-93.77	8.24	-34.94	13.78
1997	9	-90.13	8.35	-37.72	13.85
1997	10	-103.21	7.71	-35.42	13.66
1997	11	-96.81	7.41	-35.60	13.61
1997	12	-111.10	7.50	-36.41	13.87
1998	1	-104.82	7.07	-34.37	12.88
1998	2	-103.28	6.76	-37.35	12.85
1998	3	-96.09	6.35	-36.38	12.74
1998	4	-88.64	5.83	-34.76	12.65
1998	5	-80.45	5.56	-35.24	12.66
1998	6	-82.26	5.62	-32.19	12.55
1998	7	-75.48	6.01	-29.59	12.49
1998	8	-75.01	6.39	-29.01	12.69
1998	9	-71.92	7.17	-28.45	12.94
1998	10	-75.83	6.90	-30.47	12.96
1998	11	-69.88	6.98	-31.03	13.03
1998	12	-83.03	7.08	-33.09	12.96
1999	1	-87.82	6.42	-30.43	11.62
1999	2	-78.07	6.25	-30.95	11.52
1999	3	-74.71	6.23	-30.64	11.51
1999	4	-73.81	5.85	-30.10	11.52
1999	5	-69.01	5.53	-32.84	11.70
1999	6	-67.73	5.87	-32.03	11.83
1999	7	-66.30	5.96	-29.08	11.86
1999	8	-64.80	5.93	-28.15	11.95
1999	9	-60.08	6.37	-28.66	12.06
1999	10	-70.14	6.19	-29.97	11.89
1999	11	-74.98	6.55	-35.49	11.93
1999	12	-86.90	6.72	-36.97	11.88
2000	1	-89.71	6.21	-34.09	10.69
2000	2	-97.59	6.41	-35.10	10.86
2000	3	-92.60	6.98	-36.54	10.86
2000	4	-94.59	7.40	-35.01	10.76
2000	5	-91.42	7.74	-34.06	11.08
2000	6	-84.63	7.72	-33.34	10.88
2000	7	-83.55	7.53	-31.19	10.74
2000	8	-84.50	7.75	-31.20	10.75
2000	9	-81.54	8.63	-31.17	10.57
2000	10	-82.45	8.97	-31.60	10.58
2000	11	-84.72	8.96	-32.36	10.42
2000	12	-92.41	8.64	-33.86	10.40
2001	1	-85.91	7.53	-30.33	9.13
2001	2	-81.76	7.36	-30.38	9.05
2001	3	-80.81	7.40	-32.69	9.05
2001	4	-78.28	7.08	-32.44	9.22
2001	5	-73.57	7.20	-30.83	9.28
2001	6	-75.74	7.41	-31.50	9.16
2001	7	-79.73	6.71	-31.49	9.19
2001	8	-85.45	6.88	-31.41	9.40
2001	9	-82.60	6.14	-31.59	9.33
2001	10	-80.84	6.01	-32.20	9.36
2001	11	-73.62	6.56	-31.89	9.26
2001	12	-82.90	6.87	-31.66	9.15
2002	1	-67.80	6.03	-27.48	7.70
2002	2	-67.80	5.85	-28.75	7.76
2002	3	-65.49	6.12	-29.89	7.88
2002	4	-63.39	6.27	-29.55	7.84
2002	5	-60.94	5.73	-29.02	7.79
2002	6	-54.97	5.60	-29.66	7.89
2002	7	-60.85	5.35	-27.35	8.02
2002	8	-55.26	5.24	-24.67	7.98
2002	9	-50.79	5.47	-23.67	8.17
2002	10	-50.21	5.47	-24.59	8.21
2002	11	-43.10	5.00	-25.18	8.33
2002	12	-43.97	4.90	-26.37	8.24
2003	1	-41.29	4.16	-25.33	7.02
2003	2	-40.86	4.12	-24.82	6.76
2003	3	-39.25	3.67	-26.58	6.47
2003	4	-36.06	3.60	-25.71	6.41
2003	5	-35.04	3.27	-26.30	6.32
2003	6	-31.40	3.53	-24.81	6.10
2003	7	-34.87	3.55	-23.24	5.94
2003	8	-33.07	4.01	-21.28	5.89
2003	9	-29.11	3.99	-21.56	5.90
2003	10	-28.92	4.20	-21.61	5.84
2003	11	-32.38	4.05	-21.46	5.95
2003	12	-41.50	3.64	-23.80	6.08
2004	1	-39.90	3.40	-22.39	5.26
2004	2	-45.91	3.32	-23.60	5.31
2004	3	-36.58	3.46	-24.04	5.26
2004	4	-33.31	3.72	-24.19	5.11
2004	5	-36.92	3.66	-23.27	5.00
2004	6	-39.29	3.38	-23.99	5.02
2004	7	-34.33	3.20	-22.84	5.06
2004	8	-35.54	3.07	-20.91	5.13
2004	9	-28.32	3.07	-20.93	5.11
2004	10	-30.33	3.03	-21.76	5.06
2004	11	-26.56	3.19	-21.78	5.05
2004	12	-33.82	3.50	-22.71	4.74
2005	1	-37.91	3.50	-22.94	4.06
2005	2	-36.62	3.20	-24.24	4.17
2005	3	-34.63	3.36	-23.42	4.16
2005	4	-33.72	3.32	-23.33	4.09
2005	5	-32.37	3.20	-21.60	4.23
2005	6	-32.95	3.25	-19.57	4.22
2005	7	-27.09	3.17	-17.57	4.20
2005	8	-27.17	2.93	-15.13	4.20
2005	9	-23.29	3.03	-14.30	4.19
2005	10	-17.12	3.05	-14.77	4.40
2005	11	-12.78	3.10	-15.79	4.62
2005	12	-16.21	3.28	-15.43	4.73
2006	1	-7.89	3.05	-11.96	4.33
2006	2	-12.70	2.55	-11.83	4.30
2006	3	-8.21	2.61	-11.06	4.28
2006	4	-7.60	2.78	-11.75	4.20
2006	5	-9.70	2.93	-11.87	4.11
2006	6	-11.58	2.90	-11.56	4.06
2006	7	-12.83	2.82	-12.33	3.89
2006	8	-16.30	2.59	-10.18	3.82
2006	9	-17.17	2.39	-9.72	3.19
2006	10	-14.10	2.27	-9.91	3.17
2006	11	-10.79	2.45	-13.08	3.18
2006	12	-19.18	2.39	-16.11	3.16
2007	1	-18.34	2.39	-15.00	2.96
2007	2	-24.47	2.45	-15.97	2.97
2007	3	-22.20	2.50	-17.52	2.97
2007	4	-23.04	2.45	-17.16	2.77
2007	5	-29.21	2.44	-17.01	2.80
2007	6	-35.38	2.73	-15.12	2.72
2007	7	-28.83	2.59	-12.74	2.67
2007	8	-23.73	2.41	-10.62	2.70
2007	9	-21.86	2.36	-11.31	2.64
2007	10	-22.90	2.27	-10.03	2.74
2007	11	-26.41	2.34	-10.00	2.84
2007	12	-25.78	2.53	-11.33	2.87
2008	1	-15.31	2.60	-6.56	2.60
2008	2	-11.89	2.30	-6.85	2.78
2008	3	-11.24	2.18	-7.97	2.89
2008	4	-11.16	2.19	-8.54	2.86
2008	5	-10.69	2.16	-8.20	2.84
2008	6	-11.99	2.13	-6.62	2.87
2008	7	-17.36	2.32	-7.47	2.92
2008	8	-18.92	2.36	-8.88	2.86
2008	9	-22.23	2.03	-8.30	2.76
2008	10	-20.81	1.74	-9.11	2.58
2008	11	-25.86	1.70	-10.15	2.55
2008	12	-22.95	1.89	-9.32	2.47
2009	1	-19.70	1.89	-6.29	2.48
2009	2	-10.87	1.74	-5.95	2.42
2009	3	-6.06	1.76	-6.79	2.48
2009	4	-0.94	1.92	-6.08	2.55
2009	5	-1.56	1.87	-6.42	2.57
2009	6	-0.59	1.88	-6.89	2.53
2009	7	-0.42	2.07	-5.79	2.36
2009	8	-1.62	2.06	-3.70	2.31
2009	9	2.32	2.15	-3.67	2.25
2009	10	-1.28	2.08	-2.10	2.18
2009	11	-4.82	2.10	-1.36	2.15
2009	12	-9.16	1.93	-1.81	2.05
2010	1	-11.23	1.67	-1.37	1.85
2010	2	-14.87	1.36	-2.02	1.72
2010	3	-18.17	1.27	-1.76	1.55
2010	4	-10.05	1.38	-0.37	1.59
2010	5	-9.09	1.38	-2.07	1.56
2010	6	-8.47	1.32	-2.84	1.58
2010	7	-6.52	1.28	-3.73	1.53
2010	8	-7.77	1.37	-2.57	1.54
2010	9	-11.06	1.57	-2.78	1.27
2010	10	-8.32	1.69	-3.23	1.26
2010	11	-11.19	1.76	-5.23	1.35
2010	12	-7.99	1.76	-4.66	1.32
2011	1	-4.25	1.52	-1.71	1.43
2011	2	-6.48	1.53	-1.25	1.30
2011	3	-5.18	1.70	-2.66	1.28
2011	4	-7.17	1.60	-0.84	1.38
2011	5	-4.88	1.73	0.67	1.56
2011	6	-0.88	1.73	-0.84	1.60
2011	7	-0.64	1.85	-1.90	1.74
2011	8	-1.47	1.73	-1.92	1.66
2011	9	-1.14	1.63	-1.42	1.60
2011	10	-0.83	1.85	-1.06	1.78
2011	11	1.59	1.88	0.37	1.70
2011	12	3.22	1.88	-0.05	1.71
2012	1	9.43	1.63	3.40	1.70
2012	2	8.26	1.73	5.09	1.60
2012	3	7.12	1.96	4.88	1.47
2012	4	2.51	1.91	5.41	1.38
2012	5	4.82	1.74	5.17	1.37
2012	6	-1.57	1.54	4.02	1.48
2012	7	-0.93	1.18	2.90	1.56
2012	8	1.27	1.16	1.17	1.60
2012	9	4.07	1.38	3.71	1.57
2012	10	3.86	1.50	6.52	1.51
2012	11	7.70	1.63	6.06	1.57
2012	12	11.88	1.50	6.40	1.58
2013	1	14.60	1.42	9.51	1.23
2013	2	20.86	1.68	8.45	1.22
2013	3	17.53	1.72	8.66	1.23
2013	4	11.03	1.67	7.59	1.27
2013	5	10.99	1.75	7.29	1.58
2013	6	11.84	1.60	7.06	1.62
2013	7	7.89	1.44	5.50	1.62
2013	8	8.58	1.61	6.08	1.81
2013	9	13.36	1.58	6.51	1.90
2013	10	19.05	1.62	4.97	1.59
2013	11	23.16	1.98	8.08	1.46
2013	12	23.06	2.03	9.51	1.45
2014	1	23.83	1.81	12.20	1.45
2014	2	17.45	1.97	11.82	1.38
2014	3	9.28	1.96	12.98	1.30
2014	4	11.38	1.69	12.67	1.29
2014	5	13.04	1.64	13.84	1.36
2014	6	19.62	1.73	14.13	1.43
2014	7	21.89	1.67	17.45	1.51
2014	8	18.11	1.62	16.31	1.49
2014	9	14.10	1.76	16.05	1.43
2014	10	10.06	1.64	15.00	1.46
2014	11	9.78	1.46	15.49	1.43
2014	12	15.32	1.56	16.06	1.59
2015	1	28.70	1.78	17.77	1.67
2015	2	34.53	1.62	18.51	1.55
2015	3	36.98	1.57	21.24	1.60
2015	4	34.87	1.66	19.06	1.57
2015	5	36.13	1.75	18.58	1.50
2015	6	38.86	1.77	18.66	1.55
2015	7	37.62	1.56	18.11	1.59
2015	8	41.70	1.35	14.30	1.71
2015	9	39.45	1.23	10.92	1.83
2015	10	35.08	1.61	8.95	1.76
2015	11	36.63	1.72	9.81	1.59
2015	12	31.40	1.53	11.30	1.55
2016	1	31.67	1.47	13.74	1.77
2016	2	29.37	1.50	16.29	1.73
2016	3	30.98	1.74	15.78	1.83
2016	4	37.92	1.68	18.24	1.86
2016	5	31.64	1.92	16.22	1.89
2016	6	30.66	1.83	15.46	1.85
2016	7	25.86	1.56	13.97	2.09
2016	8	26.94	1.58	12.41	2.07
2016	9	28.62	1.76	13.57	2.14
2016	10	29.83	1.93	14.69	2.12
2016	11	28.99	1.90	16.36	2.05
2016	12	31.53	1.76	19.25	2.15
2017	1	32.94	1.58	21.85	2.31
2017	2	42.04	1.57	21.04	2.19
2017	3	48.70	1.60	22.53	2.16
2017	4	51.19	1.68	24.52	2.15
2017	5	48.62	1.60	22.96	2.23
2017	6	43.08	1.69	21.36	2.49
2017	7	43.78	1.62	22.56	2.61
2017	8	42.32	1.72	24.42	2.53
2017	9	46.21	1.68	25.17	2.59
2017	10	47.10	1.79	22.72	2.54
2017	11	41.88	1.89	19.44	2.61
2017	12	41.69	1.69	18.78	2.49
2018	1	43.20	1.59	19.48	2.40
2018	2	44.68	1.89	16.89	2.19
2018	3	49.13	2.05	14.40	2.02
2018	4	50.33	1.87	15.70	1.89
2018	5	50.43	1.92	14.58	1.82
2018	6	42.39	2.08	13.75	1.85
2018	7	36.72	1.98	14.34	1.81
2018	8	40.18	1.92	13.03	1.90
2018	9	40.82	2.00	13.54	1.96
2018	10	44.18	1.86	13.01	1.92
2018	11	47.09	1.88	14.99	1.92
2018	12	44.73	2.09	17.38	1.96
2019	1	47.78	2.12	20.30	2.22
2019	2	53.72	2.14	20.05	2.14
2019	3	60.43	2.35	19.81	2.06
2019	4	65.83	2.37	22.87	2.12
2019	5	62.24	2.39	24.81	2.31
2019	6	60.69	2.43	24.47	2.37
2019	7	61.07	2.14	25.12	2.50
2019	8	57.57	2.21	25.36	2.60
2019	9	55.99	2.18	20.83	2.89
2019	10	56.05	2.30	20.34	2.97
2019	11	50.41	2.32	20.21	2.87
2019	12	62.06	2.34	23.28	2.65
2020	1	64.92	2.31	26.28	2.55
2020	2	70.72	2.38	25.43	2.50
2020	3	70.51	2.35	24.59	2.50
2020	4	67.93	2.26	25.73	2.60
2020	5	66.54	2.34	28.78	2.73
2020	6	56.62	2.34	28.29	2.74
2020	7	50.06	2.41	27.82	2.75
2020	8	48.35	2.35	25.11	2.80
2020	9	51.21	2.28	24.20	2.73
2020	10	53.20	2.32	24.10	2.68
2020	11	56.78	2.47	25.83	2.61
2020	12	59.91	2.43	27.42	2.57
2021	1	69.79	2.59	27.59	2.53
2021	2	71.74	2.64	27.02	2.48
2021	3	68.99	2.61	27.22	2.52
2021	4	65.09	2.47	31.19	2.59
2021	5	67.85	2.49	34.64	2.75
2021	6	73.64	2.50	34.59	2.99
2021	7	71.49	2.62	34.62	3.39
2021	8	68.42	2.67	32.93	3.64
2021	9	69.58	2.67	29.44	3.52
2021	10	68.79	2.71	27.32	3.24
2021	11	70.90	2.71	27.87	2.83
2021	12	69.71	2.76	26.58	2.65
2022	1	69.69	2.74	26.98	3.08
2022	2	69.13	2.79	25.43	3.12
2022	3	70.86	2.81	26.49	3.22
2022	4	74.99	2.73	29.82	3.40
2022	5	80.87	2.71	33.30	3.06
2022	6	82.68	2.72	34.60	3.30
2022	7	88.08	2.79	37.03	3.51
2022	8	84.58	2.96	36.57	3.64
2022	9	86.43	2.70	34.85	3.56
2022	10	87.88	2.64	31.18	3.47
2022	11	83.00	2.38	29.97	3.69
2022	12	75.82	2.86	28.14	4.31
